sample_id,snr_db,fiber_length_km,class,class_name,location_km,location_norm,reflectance_db,loss_db,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30
sample_004651,-4.580249127426301,24.968475443489012,1,fiber_tapping,4.488243722998676,0.1797564185749702,,0.14156842707596576,0.715341,0.32595578,0.49928194,0.6377123,0.7353091,0.17428993,0.6796791,0.3487337,0.5234373,0.41958427,0.6439371,0.460082,1.0,0.32027563,0.24806619,0.5191985,0.039511878,0.51538366,0.446346,0.3893746,0.4830174,0.08256822,0.26058808,0.027761769,0.43764895,0.052574676,0.42527732,0.13875791,0.016631989,0.0
sample_004652,6.717631667112844,8.722826576675432,7,reflector,6.073239043605092,0.696246679928814,-40.48340570269293,0.6092148616904967,0.8648025,0.69106835,1.0,0.5093887,0.76097995,0.70648664,0.71268237,0.51053655,0.7245931,0.5532276,0.38474795,0.47125366,0.58288354,0.5385791,0.3178601,0.4798182,0.29360753,0.34837064,0.54442585,0.36390135,0.4038872,0.18967618,0.28966802,0.25448707,0.43364877,0.07713102,0.0792395,0.25948682,0.48045677,0.0
sample_004653,13.164707149643256,32.182487994119235,6,pc_connector,10.369935908466102,0.3222229403258387,-13.778020600984513,0.7919455571558873,0.9470973,1.0,0.9336289,0.9093887,0.919856,0.8422119,0.81018,0.7261226,0.72899795,0.6664794,0.73269165,0.6245197,0.5693665,0.5888675,0.567928,0.4836294,0.5501892,0.36371124,0.32990098,0.35201865,0.3029579,0.22458117,0.22930892,0.29545975,0.1844059,0.15948498,0.14812824,0.077343896,0.15007682,0.0
sample_004654,4.931867496236407,31.461357137299586,5,fiber_cut,8.86542316926863,0.28178769054937125,-19.33244934547768,41.27598028222423,0.9893661,0.9584181,1.0,0.9096531,0.92721546,0.8742675,0.9517175,0.846086,0.8970871,0.048013408,0.106325865,0.09299078,0.0,0.041812703,0.10304143,0.026818372,0.061036706,0.13648544,0.06681078,0.0951526,0.09793446,0.110172346,0.06671242,0.08599373,0.03180164,0.073547184,0.10771399,0.08181512,0.082632035,0.01908898
sample_004655,7.335307713699164,20.55844229838229,2,bad_splice,12.24793380849577,0.5957617620406747,,1.4478050675641572,0.9403174,1.0,0.87060297,0.8058712,0.73535144,0.8751198,0.7863567,0.98020965,0.81663156,0.46645236,0.698712,0.77979267,0.6450301,0.6537888,0.59876007,0.50701827,0.70174515,0.6048556,0.4597097,0.4479841,0.3275509,0.319983,0.23449968,0.24076813,0.36555505,0.21969181,0.06373889,0.34124023,0.16055128,0.0
sample_004656,-2.526451039645648,14.273186132452496,3,bending,6.474446622329776,0.4536090654355743,,3.822679983128463,0.7379964,0.46538207,0.9139093,0.9221266,0.6790037,0.87108064,1.0,0.9905213,0.9688145,0.985346,0.48660123,0.78411204,0.8692413,0.5118755,0.65637845,0.3158729,0.45555803,0.5157711,0.52628875,0.76029503,0.48151463,0.2937087,0.0,0.59658587,0.20605744,0.45864448,0.26470935,0.72230935,0.6544601,0.35757956
sample_004657,5.96947363787573,27.51394606563459,4,dirty_connector,15.149819448300484,0.5506232879922258,,1.4944421162922947,0.93660045,0.8808644,0.702744,0.7826962,1.0,0.8104687,0.740908,0.5483028,0.8798657,0.53343034,0.693946,0.63703805,0.7019722,0.5915882,0.5767875,0.28410834,0.42963177,0.299045,0.44059867,0.16252124,0.046102066,0.15299141,0.06120339,0.14981876,0.13165987,0.07352757,0.045032997,0.013776473,0.038448207,0.0
sample_004658,7.765796674577889,31.76947142849701,2,bad_splice,25.563738722664173,0.804663646362516,,0.73005391369659,0.8959971,1.0,0.80895156,0.7888394,0.7454521,0.7974177,0.5865482,0.7802246,0.7564688,0.54569936,0.6533849,0.41995317,0.61360997,0.42052457,0.63328046,0.55511343,0.4969222,0.3603489,0.3547117,0.38165683,0.31116223,0.27861053,0.16961597,0.28367952,0.25657594,0.2835459,0.0,0.105528355,0.0023642213,0.035200197
sample_004659,11.490703920325092,34.90111167113549,5,fiber_cut,21.43433243874195,0.6141446908829823,-52.498653224151454,36.25688573594906,0.987746,1.0,0.95723903,0.9805336,0.9522104,0.94403255,0.95195955,0.93754935,0.92868227,0.89596784,0.8972926,0.8360982,0.85688776,0.89218724,0.8894879,0.87111723,0.84280646,0.8202371,0.049742647,0.011806688,0.02263836,0.009130387,0.038200893,0.0,0.015131849,0.020770093,0.012794195,0.048858352,0.038453337,0.030156951
sample_004660,2.1979380363277636,11.196394286977286,7,reflector,7.7304527163016195,0.690441272266826,-47.57866782350865,0.3435462302650948,1.0,0.48884854,0.60828704,0.1799056,0.25757816,0.6695549,0.4843078,0.57360375,0.36972952,0.6903161,0.5033614,0.68372315,0.41615695,0.41500512,0.67700374,0.75574946,0.53079855,0.070380546,0.49824706,0.54966366,0.9311283,0.14087689,0.011591726,0.23116428,0.009305212,0.18649991,0.28443357,0.30056846,0.0,0.18984921
sample_004661,-2.1934945505506187,12.744941977508018,4,dirty_connector,6.898070009686566,0.541239812771225,,3.194745687977263,0.8265636,0.6412748,1.0,0.85456043,0.9556852,0.6150225,0.59207785,0.61340344,0.71410197,0.21776986,0.888813,0.71853536,0.36668378,0.17932266,0.7145863,0.7990276,0.5304368,0.22294478,0.47862947,0.6632572,0.42086115,0.18676263,0.39434236,0.0,0.60324043,0.42010754,0.20142643,0.27875847,0.03368163,0.38167015
sample_004662,2.209381678521157,28.377703979734427,4,dirty_connector,4.611490400449321,0.16250399975073943,,3.6739259953818486,0.9607164,0.99836946,0.8830824,0.851763,1.0,0.86489874,0.5249434,0.44245896,0.8319942,0.56955117,0.4695315,0.5327628,0.63481253,0.49429464,0.4468473,0.46282536,0.41580606,0.3418554,0.4641319,0.4708705,0.25200507,0.32518002,0.65326333,0.11597443,0.18283565,0.24373512,0.0,0.05180191,0.11205847,0.13698989
sample_004663,0.416964769253954,18.295754803109723,1,fiber_tapping,9.1841072161929,0.5019802306615893,,0.18640968612677633,0.6960996,0.5888306,0.720879,0.49962974,0.6967534,0.5791819,0.4961965,0.5328221,0.9098496,0.674452,0.4263198,0.45070443,0.4793832,1.0,0.34622738,0.7923967,0.58002245,0.24537003,0.33466083,0.18306066,0.32663536,0.42838106,0.44585392,0.0,0.37117302,0.37541837,0.46531963,0.27264738,0.3079856,0.2608254
sample_004664,3.520155523411196,37.07493495893819,7,reflector,31.297813143795004,0.8441771557646277,-47.518959427907994,0.5234679622801598,0.8277984,0.7549276,0.8864526,1.0,0.70572615,0.832473,0.7473782,0.71475494,0.7056866,0.69486165,0.6746012,0.44801855,0.48013774,0.5132142,0.3620526,0.5349578,0.4306275,0.65116245,0.35620517,0.44070143,0.3019867,0.17491628,0.37512982,0.14225815,0.36180058,0.12734397,0.004962781,0.059539407,0.0,0.18564668
sample_004665,19.865290325550678,32.2496608886604,3,bending,11.65436868228284,0.3613795730292699,,1.6399583051774134,1.0,0.9046197,0.8798826,0.85388494,0.8948316,0.8064107,0.79122615,0.8104466,0.70983344,0.7206426,0.65669143,0.54523504,0.5176358,0.45962456,0.42230064,0.40147823,0.3993521,0.31388226,0.34610274,0.28960025,0.2822896,0.23405613,0.19788961,0.1654772,0.14405029,0.115234315,0.08477872,0.07099387,0.042714816,0.0
sample_004666,6.213293543749511,9.073752146309296,2,bad_splice,4.724672934883146,0.5206967149532383,,2.4399908245081523,0.5676572,0.72866964,0.69773257,1.0,0.62033755,0.6300598,0.54797244,0.462385,0.53009796,0.6133003,0.6416474,0.74157625,0.8749987,0.39866522,0.6145411,0.40264496,0.2484572,0.14839365,0.0015245954,0.4583819,0.1125344,0.5542802,0.040045954,0.3213571,0.1358806,0.18809247,0.26263735,0.0,0.057872232,0.23685683
sample_004667,1.9999013117002047,11.772900034680436,5,fiber_cut,10.916262960399472,0.9272365286584023,-56.60602388922017,39.91705575145161,0.9443663,0.91754097,0.83584845,0.85546684,0.99716324,0.9327899,0.9074403,0.9649262,1.0,0.9045505,0.79437685,0.954246,0.87591344,0.83348566,0.86910415,0.8738193,0.8052405,0.85874444,0.8154594,0.8557531,0.87801313,0.93125796,0.8940996,0.8132664,0.8851674,0.83938026,0.83091384,0.032124925,0.0,0.08507374
sample_004668,14.226556281195016,24.72230881637551,7,reflector,10.41517755845381,0.4212866053818981,-41.807558807091745,0.8311189547194896,0.9783174,1.0,0.9250328,0.85418606,0.88097155,0.868996,0.7824383,0.7837665,0.6804756,0.84785384,0.716102,0.6358056,0.5930424,0.5267704,0.5388396,0.3979283,0.4552805,0.3646503,0.38142326,0.29668233,0.3679915,0.20228058,0.27311137,0.13205008,0.16842835,0.1741608,0.068694055,0.08340803,0.023133786,0.0
sample_004669,19.265906620022946,23.474009028469013,7,reflector,4.0957004785218105,0.17447809931207708,-51.47406975730083,0.13526260794700504,0.9780929,1.0,0.9765983,0.9457259,0.8712216,0.8561369,0.8411766,0.7170915,0.7146104,0.684403,0.60259664,0.64244837,0.56606805,0.5023819,0.5300312,0.4784661,0.44290796,0.46253425,0.35663223,0.3602887,0.3254313,0.27993897,0.21031737,0.2504705,0.20963982,0.12136983,0.12039084,0.12225404,0.0105715245,0.0
sample_004670,15.495143626959738,20.0328423605587,4,dirty_connector,14.534562338443676,0.7255367000271408,,2.1015283765638557,0.9916143,0.9432235,1.0,0.8827826,0.76679367,0.85549164,0.7757483,0.80625206,0.70995885,0.74630773,0.7255982,0.7063439,0.6743923,0.65727586,0.67519665,0.5921131,0.5354463,0.5003796,0.51928884,0.48274103,0.41103515,0.43522778,0.19350073,0.21217318,0.13642292,0.1475089,0.0719846,0.09738824,0.045771275,0.0
sample_004671,-1.762849813303875,30.7338640104921,6,pc_connector,13.351348253825313,0.43441814700772263,-12.667241575988191,0.9033800049067693,0.5828738,1.0,0.7221088,0.50372374,0.44781107,0.50148565,0.45987868,0.2569905,0.7892251,0.4741672,0.472948,0.24449223,0.60853696,0.42690465,0.41162458,0.30532438,0.30470574,0.46210933,0.1278007,0.30907032,0.17393905,0.43137416,0.49449176,0.3178007,0.2646691,0.11949694,0.08293609,0.23410513,0.028213127,0.0
sample_004672,4.242734466397891,16.162744582005285,4,dirty_connector,12.383054233034368,0.7661479874415007,,3.1085516402300692,0.7346437,1.0,0.62443197,0.584987,0.5180203,0.5304439,0.6746792,0.44067597,0.46986887,0.5506996,0.5725319,0.4169755,0.5393608,0.38621226,0.5370181,0.26981464,0.3566486,0.42481196,0.43407816,0.3379346,0.23762245,0.3485758,0.2156958,0.07722174,0.3579063,0.35102332,0.0,0.16141072,0.045308676,0.18926299
sample_004673,3.283818567419967,28.996015954611874,5,fiber_cut,20.071963573947418,0.6922317743708832,-52.51919487607873,36.821004610294345,0.983887,0.99836826,1.0,0.96020985,0.88749427,0.9040221,0.9380904,0.8600228,0.90467685,0.8930237,0.9729537,0.853817,0.84471416,0.8564958,0.8714883,0.76689297,0.9003439,0.88890046,0.8333739,0.79527813,0.80143803,0.12144168,0.10992111,0.117771946,0.024163516,0.049861327,0.053062435,0.0258802,0.0,0.055513233
sample_004674,19.966927184251407,9.025326715470417,3,bending,3.676069700637542,0.4073059975032647,,2.653596915064699,0.9888749,1.0,0.9454065,0.9552579,0.88435906,0.8046318,0.8812071,0.82232744,0.83650136,0.8032777,0.79033434,0.7270488,0.3059164,0.25365853,0.2594664,0.28039798,0.28385276,0.20800103,0.09790477,0.21800748,0.08713144,0.14317068,0.054962747,0.013653527,0.11764203,0.10436153,0.014676274,0.0,0.011725194,0.031121917
sample_004675,-1.4223540961839514,31.11615290543763,5,fiber_cut,6.107737995200488,0.19628833981379315,-67.09793484153533,42.64461669510009,1.0,0.8542949,0.87737155,0.9632387,0.838638,0.9697871,0.10371306,0.13155846,0.115550116,0.21327944,0.1161363,0.08352927,0.14810026,0.1442781,0.2380156,0.19920988,0.15256011,0.1524026,0.17838931,0.11386667,0.14949894,0.017035246,0.07386904,0.10652342,0.20070165,0.2609009,0.13484123,0.0,0.25393093,0.033235896
sample_004676,9.081652239460846,27.538562277261654,4,dirty_connector,18.50751800025796,0.6720582510416476,,1.8356568430447502,0.8044909,0.8759769,1.0,0.87997353,0.8605468,0.94710296,0.7817555,0.8467779,0.72498447,0.70172375,0.60926807,0.7039162,0.6839279,0.63304394,0.7159881,0.6334123,0.48082656,0.4637262,0.54257685,0.31095853,0.39877778,0.34005702,0.25470132,0.16682625,0.2580502,0.107122876,0.14118247,0.25568473,0.0,0.08988939
sample_004677,5.348950684382121,6.331039582919999,2,bad_splice,5.347680049043965,0.8446764514742633,,1.9472040583039556,0.83388305,0.9429873,0.7799023,0.7817709,0.62233055,0.42666492,0.58765495,0.7830895,0.7976134,0.18945241,1.0,0.6779119,0.7812374,0.76729435,0.49149644,0.37213942,0.26127452,0.9565223,0.68059933,0.6859408,0.30210897,0.8408484,0.8775058,0.87052107,0.6556687,0.5408772,0.22255269,0.27887332,0.28543004,0.0
sample_004678,15.685701415132325,32.097008218895596,7,reflector,21.836481335033998,0.680327623874265,-50.721361591824085,0.11682025504091118,1.0,0.88531315,0.94005775,0.9536015,0.8712935,0.8196187,0.7656623,0.7378852,0.72263443,0.6630472,0.64967,0.64095014,0.57135534,0.62260634,0.52169096,0.46362343,0.44927898,0.45009398,0.34823936,0.35761562,0.306723,0.26719105,0.20656168,0.17908393,0.15132724,0.12009712,0.015178566,0.011191938,0.022131681,0.0
sample_004679,8.980963526034564,10.936290212338125,3,bending,3.280094360447414,0.29992751625655206,,1.7769715681346943,0.79930925,0.8665032,0.81089824,0.70620394,0.97743046,0.71834445,1.0,0.43211162,0.63113797,0.611009,0.5000937,0.44646686,0.4599567,0.24553165,0.41509205,0.3117812,0.46419406,0.21671945,0.1119665,0.29267487,0.2856238,0.45662236,0.17353322,0.27129668,0.0,0.09290573,0.25543925,0.21935524,0.21007,0.12445293
sample_004680,15.798874846819519,30.44958444911343,3,bending,14.544386688922721,0.47765468567326197,,3.9544908116746362,0.9783331,1.0,0.8644205,0.9562251,0.8886332,0.83239174,0.81755465,0.84890217,0.7301323,0.81503206,0.71096313,0.70935655,0.70155203,0.66004,0.3880036,0.33974627,0.37648848,0.3045394,0.25404686,0.24007598,0.2156618,0.25304595,0.15866016,0.17322004,0.0714717,0.097524635,0.116784155,0.0596381,0.03121904,0.0
sample_004681,0.03340673396003613,30.374867743119786,5,fiber_cut,24.875848608412017,0.8189615447476852,-59.53376246945527,35.05871261408652,0.982465,0.8674186,0.8452938,0.99291146,0.85214275,0.9376585,0.8293167,1.0,0.9453673,0.8951416,0.8263928,0.9462349,0.7839716,0.83742374,0.71940947,0.97615737,0.81607807,0.9036193,0.8173484,0.80955493,0.91228104,0.64613616,0.7607766,0.88262707,0.009190955,0.11597761,0.03562907,0.058441356,0.0,0.050319776
sample_004682,19.86153343628903,8.090017294705103,4,dirty_connector,2.205561707172954,0.27262756392578896,,1.8424039967308317,0.9123767,0.8799738,1.0,0.78897375,0.8804647,0.8399093,0.7630648,0.7631896,0.4702014,0.42180938,0.43204677,0.39609516,0.32562995,0.3402963,0.2774384,0.31516877,0.26821467,0.27035433,0.26501635,0.17039658,0.20684496,0.22428918,0.18739682,0.1126725,0.16022888,0.17094378,0.10777806,0.12963213,0.0,0.021322632
sample_004683,9.298341214730492,9.295247366452532,3,bending,0.6775678074065519,0.07289400493546425,,5.424311265874484,0.8311583,0.75810385,1.0,0.36524576,0.2501393,0.30462557,0.42238626,0.32258964,0.28610855,0.28166795,0.31690627,0.1664731,0.31383386,0.2150495,0.25255275,0.22981371,0.2939048,0.21993488,0.3536164,0.2753921,0.07663454,0.055789303,0.17249504,0.15316291,0.12915052,0.18741506,0.0,0.14436205,0.19802688,0.24911295
sample_004684,4.80361432413439,36.413276497574216,7,reflector,21.615033197221276,0.5936030831683391,-41.80724154080146,0.2813527703955281,1.0,0.7842806,0.763839,0.76719874,0.5609111,0.591365,0.56829196,0.5395779,0.73846686,0.74418235,0.5639279,0.5035124,0.5246567,0.48026705,0.5137676,0.4375738,0.36780155,0.4600036,0.2560471,0.22242273,0.361708,0.4005758,0.18189213,0.23136072,0.22252831,0.099786825,0.07404221,0.3446421,0.084892154,0.0
sample_004685,3.2016100714697817,11.576246598037386,2,bad_splice,6.013088946776473,0.5194333842020884,,1.9926739819752797,0.8195992,0.74785316,0.8292456,0.44478557,0.7604007,1.0,0.3608355,0.55440825,0.6080734,0.38061407,0.5766447,0.5132793,0.53468657,0.365574,0.4340898,0.6955828,0.29583636,0.26526862,0.4106971,0.26128423,0.78768706,0.29283756,0.25907138,0.16201839,0.01519532,0.40530717,0.34939522,0.15769649,0.0,0.16138972
sample_004686,19.399983741475506,10.667645811282018,6,pc_connector,9.100694807563865,0.853111826973018,-13.399705345051652,1.1377776001983189,1.0,0.8727362,0.83740526,0.88223034,0.85468185,0.8564713,0.8423195,0.71445346,0.8443832,0.7067405,0.6302853,0.6853729,0.6331685,0.60529333,0.6339486,0.57281005,0.6865925,0.5437732,0.5499587,0.457873,0.5232431,0.41558966,0.5220358,0.37943825,0.33998886,0.08412154,0.0,0.06848135,0.08143554,0.052678455
sample_004687,6.60704230552088,24.371868162903148,7,reflector,13.43630752588223,0.5513039639010469,-42.341285524658,0.7135094107207045,0.5632891,0.5235439,0.5953442,0.56211376,0.4671024,0.45775962,0.40779436,0.43833792,0.43350732,0.45243332,0.24337165,0.48230603,0.42275244,0.24646473,0.365692,0.2704082,1.0,0.14521658,0.1630995,0.15856746,0.13688168,0.09721053,0.1783568,0.11490767,0.044765778,0.08997822,0.14501381,0.05103339,0.16587296,0.0
sample_004688,-0.30408292234470125,7.083930421800702,3,bending,2.453264625339696,0.3463140487362505,,1.2405234414621793,0.66200054,0.64506644,0.48932147,0.673224,0.5685167,0.85926956,0.4786157,0.61676335,0.4456914,0.5377207,0.69655514,0.4219685,0.39789712,0.36310104,0.2165751,0.48500583,0.0989681,0.0,1.0,0.45842284,0.54761285,0.4446773,0.3291971,0.31795987,0.551301,0.24875914,0.76306695,0.4749432,0.24850549,0.49220535
sample_004689,13.327901134127647,25.47690405644818,7,reflector,8.085770595210043,0.3173764982312889,-50.10373894866136,0.7289232117156812,1.0,0.9137592,0.8479518,0.8680217,0.8582799,0.8956279,0.7730154,0.7830531,0.6548703,0.68256193,0.5726797,0.62972504,0.5109562,0.5248425,0.3779034,0.48185134,0.39297834,0.37847838,0.3242983,0.42749083,0.29864532,0.2986464,0.2790911,0.15991223,0.16914988,0.14830561,0.09162046,0.111999676,0.07791001,0.0
sample_004690,10.0508738312755,35.215132736207764,5,fiber_cut,30.506388254287522,0.8662863344235312,-65.9436074285872,31.952465298365098,1.0,0.97647345,0.9691027,0.9463976,0.9468981,0.95605224,0.9045809,0.86950916,0.8868293,0.87194985,0.8844873,0.89386153,0.8748754,0.8371233,0.8614102,0.82641494,0.8191165,0.80982554,0.7872053,0.7638287,0.77651274,0.75736225,0.7246767,0.74243975,0.73744184,0.7300283,0.032871805,0.0,0.018933278,0.059744492
sample_004691,-0.9412433639009548,15.001052586201096,0,normal,,,,,0.89189136,1.0,0.8784152,0.63420695,0.6913591,0.49489143,0.7723127,0.58325505,0.92370474,0.7342433,0.79658103,0.5908197,0.66766715,0.71313286,0.50925446,0.63195765,0.63407177,0.6154265,0.71357924,0.8327083,0.72204024,0.0,0.014895502,0.40944952,0.47221297,0.49109432,0.08815233,0.38472793,0.28137863,0.26123488
sample_004692,15.148871754586754,5.091081243343479,4,dirty_connector,0.8481581495745076,0.16659686008418412,,3.817042284227676,0.8165862,0.80689967,0.8545445,0.877485,1.0,0.35283515,0.25451934,0.37265635,0.2616394,0.3640422,0.33994278,0.42409793,0.24334705,0.29864463,0.23488562,0.13426343,0.18174438,0.03595502,0.26481047,0.12374004,0.2503743,0.14853325,0.038824297,0.14780301,0.0,0.04560416,0.0801689,0.014586686,0.13212886,0.060624972
sample_004693,1.6942913389802623,7.617099393471025,5,fiber_cut,5.409911794885311,0.7102325328093264,-64.747674821191,42.90762256900469,0.8378004,0.95917153,0.8424416,1.0,0.8216039,0.827176,0.8824916,0.9032128,0.9886929,0.9307155,0.84577197,0.9620612,0.8621389,0.7964116,0.8655599,0.81525576,0.8616596,0.90385205,0.88031274,0.77938527,0.7799052,0.0,0.06184934,0.035865624,0.10179314,0.07879067,0.13168295,0.08215665,0.12692639,0.039064795
sample_004694,17.46944259849453,18.101485478322402,2,bad_splice,6.744323883280326,0.37258400098472866,,1.1136226182374362,1.0,0.9793142,0.8788887,0.87920654,0.88301665,0.7485685,0.7547278,0.75321776,0.7446629,0.711738,0.6679035,0.46848428,0.50097215,0.41156933,0.48426872,0.43852943,0.37703028,0.3813725,0.3257791,0.3314256,0.2915724,0.24782889,0.30270085,0.2471416,0.20862737,0.12570548,0.17172273,0.09830768,0.0,0.036095444
sample_004695,8.549277310932526,10.038125726320068,0,normal,,,,,1.0,0.8808295,0.6994101,0.49293786,0.557377,0.5207733,0.6071386,0.37742427,0.30561337,0.5818962,0.3973869,0.29638606,0.32861134,0.33054736,0.34519428,0.78038365,0.24002895,0.42914712,0.51809883,0.06279149,0.32881463,0.30780116,0.070602395,0.42887068,0.298976,0.2654123,0.12554622,0.0,0.33616814,0.15167242
sample_004696,16.796635576613163,25.921697385614998,0,normal,,,,,1.0,0.9998663,0.9333688,0.95087546,0.9137622,0.81089526,0.7981603,0.7997198,0.6300944,0.78550786,0.7493526,0.66039836,0.679159,0.5755943,0.51486903,0.49801925,0.47947827,0.48331347,0.40458933,0.30634803,0.32364455,0.3039417,0.24312696,0.21255577,0.19201933,0.18050326,0.10016589,0.10004189,0.0602249,0.0
sample_004697,13.422021966553928,13.77083802224828,0,normal,,,,,0.9053411,1.0,0.9639841,0.79502976,0.71578616,0.8791863,0.738837,0.69083816,0.7047532,0.6781614,0.50046885,0.50167614,0.5379661,0.55634975,0.35928598,0.43239328,0.38362172,0.37803707,0.44111297,0.47694197,0.24101819,0.23911782,0.3123148,0.20571993,0.27802628,0.19900465,0.11608729,0.0,0.07409519,0.056082886
sample_004698,-3.3123382436060513,27.134606667754447,5,fiber_cut,17.13553350042763,0.6315010831091475,-15.123526309137238,36.56090837782576,0.9768765,0.7034448,0.8045499,0.943912,1.0,0.982326,0.86657304,0.96468294,0.9567084,0.84562117,0.85484874,0.68149203,0.8306636,0.9014961,0.79488593,0.78697205,0.8503902,0.9525007,0.7559256,0.21189396,0.0,0.024655975,0.14060152,0.25707096,0.07850724,0.20449108,0.09345295,0.014396046,0.12640479,0.21475989
sample_004699,18.77455696306797,34.22341937772546,3,bending,7.227050170351768,0.21117265024241094,,5.974923267260186,1.0,0.98508847,0.940003,0.92983466,0.89676183,0.8394113,0.8530495,0.5500786,0.5200364,0.50252825,0.4655101,0.48472288,0.40667418,0.38887498,0.35862702,0.33228645,0.3032059,0.30876887,0.24857956,0.24848743,0.22180097,0.20308915,0.1679526,0.12657711,0.08756557,0.08452909,0.05436149,0.046017326,0.0,0.017768027
sample_004700,5.491170736543264,32.27753084453532,6,pc_connector,6.319462300833872,0.19578518354676983,-12.390258805665141,0.31856241262602103,1.0,0.939879,0.9645695,0.7355334,0.93376744,0.8185287,0.57688665,0.8009104,0.56266016,0.54091835,0.4494538,0.7999839,0.65292263,0.41826686,0.49582675,0.34015864,0.5805478,0.19823955,0.38663796,0.34717533,0.26960498,0.22341931,0.20427951,0.027102804,0.119792566,0.27147707,0.09674624,0.0,0.100613505,0.013191229
sample_004701,-2.71765588923636,32.40488152809054,4,dirty_connector,18.84994058187387,0.5817006479574253,,0.6962406458861286,0.60044175,1.0,0.55967057,0.65735245,0.39254877,0.51895285,0.4238863,0.39099059,0.30440038,0.29609576,0.5299992,0.31353953,0.22549461,0.4871565,0.38351402,0.4255483,0.24346367,0.46967766,0.26159286,0.32791415,0.3797602,0.46737698,0.25830388,0.47148964,0.21994048,0.121104516,0.0,0.03934834,0.15086587,0.037416723
sample_004702,17.817275573860744,11.732613291343569,1,fiber_tapping,8.001876736184537,0.6820199845918723,,0.3230286103201552,1.0,0.9546962,0.85840404,0.8875356,0.91185385,0.9283955,0.89392334,0.7822026,0.7033909,0.7027391,0.7038299,0.6836217,0.554184,0.5376063,0.5985085,0.5664109,0.5040917,0.5607012,0.5199544,0.3665552,0.37585846,0.2962171,0.31583178,0.1873422,0.22744049,0.23872863,0.17918946,0.089228414,0.0,0.114596486
sample_004703,-2.664843866633383,30.488475999133318,7,reflector,8.332627124479036,0.27330415350101145,-53.137596614328295,0.11110971853170427,0.71220046,0.80120504,0.3963234,1.0,0.82344955,0.6862653,0.48987705,0.5458462,0.30330658,0.35005662,0.4090005,0.6130384,0.41011858,0.20747441,0.08563933,0.28843024,0.7749529,0.19314435,0.12573814,0.62492275,0.35842052,0.23036925,0.30117857,0.49311832,0.19654152,0.4163165,0.41591552,0.0,0.19799192,0.18379283
sample_004704,7.973659050120853,38.434963838914385,4,dirty_connector,4.613943072872336,0.12004546413026257,,0.556474646691542,1.0,0.8805744,0.71664935,0.82359904,0.8752574,0.7738845,0.7800106,0.72376597,0.72026294,0.6731742,0.68788874,0.564732,0.59442675,0.4526129,0.5072332,0.4439427,0.49370405,0.40797323,0.5179042,0.36453032,0.351168,0.26240608,0.30949953,0.1855818,0.17042233,0.12028047,0.12941596,0.09689289,0.0,0.09071521
sample_004705,-1.7118677312870183,31.019723903653695,5,fiber_cut,17.41536418483774,0.5614287296343875,-52.91152661616459,36.704307006114234,0.9913815,0.95356375,0.82332134,0.9187866,0.95238584,1.0,0.93791443,0.9018585,0.9156049,0.8755466,0.82331604,0.87051105,0.76662683,0.8826316,0.8926034,0.8180076,0.77917224,0.0,0.14497049,0.19996113,0.07120991,0.31715408,0.10692695,0.10410203,0.07427446,0.11060348,0.25296596,0.24348514,0.2453198,0.2258145
sample_004706,8.171647794429067,22.13467708379262,1,fiber_tapping,15.287769405563864,0.6906705414174676,,0.2585511592765563,0.9601162,1.0,0.79344237,0.86079246,0.7638955,0.7362864,0.8568974,0.7227673,0.8370222,0.5156231,0.8116854,0.6578055,0.5137627,0.54272306,0.576885,0.43776292,0.5506492,0.56337416,0.51651776,0.49266735,0.25653842,0.4046184,0.13709517,0.2328079,0.22022523,0.0,0.15605988,0.15459523,0.18099344,0.061268687
sample_004707,19.487831768424186,21.533503801306153,1,fiber_tapping,13.098560475520772,0.6082874666558563,,0.47432170468818047,1.0,0.97669834,0.9629776,0.8982123,0.8747139,0.8098478,0.8263539,0.74976,0.69758594,0.68059415,0.6681098,0.677546,0.61730045,0.6268559,0.5286416,0.48278815,0.5429427,0.458933,0.45269945,0.36888716,0.32214245,0.23252237,0.26551133,0.23284476,0.19612125,0.17827772,0.14757903,0.11620207,0.13524197,0.0
sample_004708,4.174907459320236,11.762155800918851,3,bending,10.158089909174116,0.8636248389415632,,5.077249391459343,1.0,0.6637004,0.9476086,0.45727262,0.29481915,0.4688104,0.6935343,0.6497659,0.69104654,0.71028537,0.67696816,0.6268464,0.58055115,0.60272044,0.69413,0.25442198,0.4533279,0.59114456,0.51557875,0.43512458,0.5799519,0.3931705,0.21494293,0.37629113,0.5818685,0.4539724,0.21363232,0.16515154,0.111548066,0.0
sample_004709,5.573565952233766,6.0218893090032335,2,bad_splice,0.4833999420377761,0.0802738006683471,,2.5006046493172946,0.78798026,0.6212968,1.0,0.51038367,0.53130966,0.45007184,0.43797246,0.47329813,0.2839324,0.051934373,0.63671565,0.4917079,0.3725019,0.15804861,0.22774191,0.15843466,0.54375213,0.33222556,0.6365543,0.01438416,0.1466159,0.0,0.2837488,0.20531516,0.32899532,0.04757959,0.43508434,0.23109363,0.021665247,0.09365781
